company_name,url,contact_url,decision,reason
株式会社総合企画,https://sougoukikaku.jp/,https://sougoukikaku.jp/contact/,accept,no_live_or_master_match
株式会社西部広告社,https://www.seibu-ad.co.jp/,https://www.seibu-ad.co.jp/contact.html,accept,no_live_or_master_match
株式会社野口工芸社,https://www.noguchikougeisya.co.jp/,https://www.noguchikougeisya.co.jp/inquiry/index.html,accept,no_live_or_master_match
株式会社陽気堂,http://youkido.co.jp/,http://youkido.co.jp/youkido/contact/,accept,no_live_or_master_match
株式会社電弘,https://denko-inc.co.jp/,https://denko-inc.co.jp/contact/,exclude,existing_sheet_match
株式会社香川ネオン松山電業社,https://kagawa-neon.com/,https://kagawa-neon.com/contact/,accept,no_live_or_master_match
桂工芸株式会社,http://www.katsurakogei.co.jp/index.html,http://www.katsurakogei.co.jp/form.php,accept,no_live_or_master_match
藤田産業株式会社,https://www.soleita.jp/cms/,https://www.soleita.jp/cms/?page_id=131,accept,no_live_or_master_match
西尾レントオール株式会社首都圏営業部,https://www.nishio-rent.co.jp/,https://www.nishio-rent.co.jp/inquiry/,accept,no_live_or_master_match
飛鳥東北株式会社,https://www.asukatohoku.jp/,https://www.asukatohoku.jp/form/CP15357908515391/info,accept,no_live_or_master_match
