company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
出蔵不動産株式会社,https://www.degurafudousan.com/,,,https://www.degurafudousan.com/contact,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_degura.html,https://www.degurafudousan.com/company,yes,ok
合同会社SKC首都圏介護センター,https://skc-kaigo.jp/,,,https://skc-kaigo.jp/reform-2/,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_skc.html,https://skc-kaigo.jp/company/,yes,ok
合同会社オクマ商事,https://chacha-home.com/,,,https://chacha-home.com/contact/,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_okuma.html,https://chacha-home.com/,yes,ok
合同会社ライムライト,https://eternallycom.com/,,,https://eternallycom.com/contact/,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_lime.html,https://eternallycom.com/about/,yes,ok
商工ほうむ不動産株式会社,https://sh-g.jp/,,,https://sh-g.jp/contact-form/,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_sghoume.html,https://sh-g.jp/about/,yes,ok
土佐開発株式会社,https://tosakaihatsu.com/,,,https://tosakaihatsu.com/information,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_tdevelop.html,https://tosakaihatsu.com/information,yes,ok
大川商事株式会社,http://ookawa-s.co.jp/,,,,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_ookawa.html,,no,ConnectionError
日本宅建株式会社,https://j-takken.co.jp/,,,https://j-takken.co.jp/contact/,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_jtakken.html,https://j-takken.co.jp/company/,yes,ok
晴丸株式会社,https://www.haremaru.co.jp/,,,https://www.haremaru.co.jp/contact,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_haremaru.html,https://www.haremaru.co.jp/,no,ok
有限会社あおいホーム,https://www.ookawa-s.com/,,,https://www.ookawa-s.com/,H｜店舗物件・テナント仲介・出店支援,不動産競売流通協会公式会員：不動産売買・仲介・物件活用支援,https://981.jp/agent0about_aoi.html,https://www.ookawa-s.com/,no,ok
